alias_id,place_id,alias
A_00901,P_0156,독채펜션
A_00902,P_0156,단독펜션
A_00903,P_0156,더빌라스오션
A_00904,P_0156,펜션
A_00905,P_0156,숙소
A_00906,P_0156,민박
A_00907,P_0157,호텔
A_00908,P_0157,특급호텔
A_00909,P_0157,호캉스
A_00910,P_0157,성급호텔
A_00911,P_0157,더퍼스트70
A_00912,P_0157,더퍼스트70 호텔 서귀포
A_00913,P_0157,숙소
A_00914,P_0158,"캠핑,야영장"
A_00915,P_0158,캠핑장
A_00916,P_0158,캠핑
A_00917,P_0158,도프앙
A_00918,P_0158,차박
A_00919,P_0158,글램핑
A_00920,P_0158,도프앙 캠핑
A_00921,P_0158,오토캠핑
A_00922,P_0158,야영장
A_00923,P_0159,고깃집
A_00924,P_0159,삼겹살
A_00925,P_0159,바베큐
A_00926,P_0159,한식
A_00927,P_0159,근고기
A_00928,P_0159,돈65 흑돼지중문본점
A_00929,P_0159,오겹살
A_00930,P_0159,돈65
A_00931,P_0159,고기집
A_00932,P_0159,돼지고기구이
A_00933,P_0159,제주흑돼지
A_00934,P_0159,흑돼지
A_00935,P_0160,고깃집
A_00936,P_0160,삼겹살
A_00937,P_0160,바베큐
A_00938,P_0160,한식
A_00939,P_0160,돈사돈 중문점
A_00940,P_0160,근고기
A_00941,P_0160,돈사돈
A_00942,P_0160,오겹살
A_00943,P_0160,고기집
A_00944,P_0160,돼지고기구이
A_00945,P_0160,제주흑돼지
A_00946,P_0160,흑돼지
A_00947,P_0161,동백낭아래
A_00948,P_0161,독채펜션
A_00949,P_0161,단독펜션
A_00950,P_0161,펜션
A_00951,P_0161,숙소
A_00952,P_0161,동백낭아래 키즈 독채펜션
A_00953,P_0161,민박
A_00954,P_0162,독채펜션
A_00955,P_0162,단독펜션
A_00956,P_0162,동산나라펜션
A_00957,P_0162,펜션
A_00958,P_0162,숙소
A_00959,P_0162,민박
A_00960,P_0163,펜션
A_00961,P_0163,농어촌민박
A_00962,P_0163,숙소
A_00963,P_0163,라라보목
A_00964,P_0163,민박
A_00965,P_0164,레뷰즈맨션
A_00966,P_0164,기타숙박업
A_00967,P_0165,마녀의언덕펜션
A_00968,P_0165,펜션
A_00969,P_0165,농어촌민박
A_00970,P_0165,숙소
A_00971,P_0165,민박
A_00972,P_0166,무릉쉼표
A_00973,P_0166,펜션
A_00974,P_0166,농어촌민박
A_00975,P_0166,숙소
A_00976,P_0166,민박
A_00977,P_0167,미도호스텔
A_00978,P_0167,게하
A_00979,P_0167,게스트하우스
A_00980,P_0167,배낭여행
A_00981,P_0167,도미토리
A_00982,P_0167,숙소
A_00983,P_0168,펜션
A_00984,P_0168,밤편지
A_00985,P_0168,농어촌민박
A_00986,P_0168,숙소
A_00987,P_0168,민박
A_00988,P_0169,게하
A_00989,P_0169,게스트하우스
A_00990,P_0169,배낭여행
A_00991,P_0169,백패커스홈
A_00992,P_0169,도미토리
A_00993,P_0169,숙소
A_00994,P_0170,맥주집
A_00995,P_0170,BAR
A_00996,P_0170,술집
A_00997,P_0170,주점
A_00998,P_0170,펍
A_00999,P_0170,뱅이집
A_01000,P_0170,이자카야
A_01001,P_0170,포차
A_01002,P_0170,뱅이집 중문본점
A_01003,P_0170,바
A_01004,P_0171,보름우스테이
A_01005,P_0171,펜션
A_01006,P_0171,농어촌민박
A_01007,P_0171,숙소
A_01008,P_0171,민박
A_01009,P_0172,콘도미니엄
A_01010,P_0172,리조트
A_01011,P_0172,콘도
A_01012,P_0172,숙소
A_01013,P_0172,"콘도,리조트"
A_01014,P_0172,보우힐리조트
A_01015,P_0172,호캉스
A_01016,P_0173,펜션
A_01017,P_0173,농어촌민박
A_01018,P_0173,숙소
A_01019,P_0173,봉주르제주
A_01020,P_0173,민박
A_01021,P_0174,게하
A_01022,P_0174,게스트하우스
A_01023,P_0174,배낭여행
A_01024,P_0174,북마크게스트하우스
A_01025,P_0174,도미토리
A_01026,P_0174,숙소
A_01027,P_0175,비스비제주
A_01028,P_0175,독채펜션
A_01029,P_0175,단독펜션
A_01030,P_0175,펜션
A_01031,P_0175,숙소
A_01032,P_0175,비스비제주 앤 팜빌리지
A_01033,P_0175,민박
A_01034,P_0176,비치보이즈 스테이
A_01035,P_0176,비치보이즈
A_01036,P_0176,게하
A_01037,P_0176,게스트하우스
A_01038,P_0176,배낭여행
A_01039,P_0176,도미토리
A_01040,P_0176,숙소
A_01041,P_0177,독채펜션
A_01042,P_0177,단독펜션
A_01043,P_0177,삼춘네하우스
A_01044,P_0177,펜션
A_01045,P_0177,숙소
A_01046,P_0177,민박
A_01047,P_0178,커피
A_01048,P_0178,원두커피
A_01049,P_0178,서귀포KAL호텔
A_01050,P_0178,카페
A_01051,P_0178,디저트
A_01052,P_0178,"카페,디저트"
A_01053,P_0178,카페추천
A_01054,P_0178,커피전문점
A_01055,P_0178,서귀포KAL호텔 로비라운지
A_01056,P_0179,호텔
A_01057,P_0179,서귀포호텔
A_01058,P_0179,특급호텔
A_01059,P_0179,성급호텔
A_01060,P_0179,호캉스
A_01061,P_0179,숙소
A_01062,P_0180,서유의섬
A_01063,P_0180,서유의섬 풀빌라
A_01064,P_0181,독채펜션
A_01065,P_0181,단독펜션
A_01066,P_0181,펜션
A_01067,P_0181,숙소
A_01068,P_0181,서쪽감성숙소
A_01069,P_0181,서쪽감성숙소 산돌바당
A_01070,P_0181,민박
A_01071,P_0182,독채펜션
A_01072,P_0182,단독펜션
A_01073,P_0182,서호달빛
A_01074,P_0182,펜션
A_01075,P_0182,숙소
A_01076,P_0182,민박
A_01077,P_0183,"캠핑,야영장"
A_01078,P_0183,캠핑장
A_01079,P_0183,캠핑
A_01080,P_0183,차박
A_01081,P_0183,글램핑
A_01082,P_0183,오토캠핑
A_01083,P_0183,야영장
A_01084,P_0183,선셋코스트
A_01085,P_0184,게하
A_01086,P_0184,게스트하우스
A_01087,P_0184,배낭여행
A_01088,P_0184,섬게스트하우스
A_01089,P_0184,도미토리
A_01090,P_0184,숙소
A_01091,P_0185,독채펜션
A_01092,P_0185,단독펜션
A_01093,P_0185,소보리당
A_01094,P_0185,펜션
A_01095,P_0185,숙소
A_01096,P_0185,민박
A_01097,P_0186,숙소
A_01098,P_0186,펜션
A_01099,P_0186,농어촌민박
A_01100,P_0186,소싯적
A_01101,P_0186,민박
A_01102,P_0187,숙소
A_01103,P_0187,펜션
A_01104,P_0187,농어촌민박
A_01105,P_0187,쉼표솔하우스
A_01106,P_0187,민박
A_01107,P_0188,게하
A_01108,P_0188,스르르 게스트하우스
A_01109,P_0188,숙소
A_01110,P_0188,게스트하우스
A_01111,P_0188,배낭여행
A_01112,P_0188,도미토리
A_01113,P_0188,스르르
A_01114,P_0189,호텔
A_01115,P_0189,특급호텔
A_01116,P_0189,스위트오션
A_01117,P_0189,스위트오션 스위트메이서귀포호텔
A_01118,P_0189,성급호텔
A_01119,P_0189,호캉스
A_01120,P_0189,숙소
A_01121,P_0190,호텔
A_01122,P_0190,스위트호텔
A_01123,P_0190,특급호텔
A_01124,P_0190,스위트호텔 제주
A_01125,P_0190,성급호텔
A_01126,P_0190,호캉스
A_01127,P_0190,숙소
A_01128,P_0191,독채펜션
A_01129,P_0191,단독펜션
A_01130,P_0191,스퀘어베이
A_01131,P_0191,펜션
A_01132,P_0191,숙소
A_01133,P_0191,민박
A_01134,P_0192,스테이느으린
A_01135,P_0192,펜션
A_01136,P_0192,농어촌민박
A_01137,P_0192,숙소
A_01138,P_0192,민박
A_01139,P_0193,독채펜션
A_01140,P_0193,단독펜션
A_01141,P_0193,펜션
A_01142,P_0193,스테이디앤디 풀빌라 앤 리조트
A_01143,P_0193,스테이디앤디
A_01144,P_0193,숙소
A_01145,P_0193,민박
A_01146,P_0194,독채펜션
A_01147,P_0194,단독펜션
A_01148,P_0194,펜션
A_01149,P_0194,숙소
A_01150,P_0194,스테이반하나
A_01151,P_0194,민박
A_01152,P_0195,펜션
A_01153,P_0195,시절인연
A_01154,P_0195,농어촌민박
A_01155,P_0195,숙소
A_01156,P_0195,민박
A_01157,P_0196,콘도미니엄
A_01158,P_0196,리조트
A_01159,P_0196,콘도
A_01160,P_0196,숙소
A_01161,P_0196,"콘도,리조트"
A_01162,P_0196,호캉스
A_01163,P_0196,씨사이드아덴
A_01164,P_0197,성급호텔
A_01165,P_0197,호텔
A_01166,P_0197,특급호텔
A_01167,P_0197,호캉스
A_01168,P_0197,씨에스
A_01169,P_0197,씨에스 호텔 앤 리조트
A_01170,P_0197,숙소
A_01171,P_0198,콘도미니엄
A_01172,P_0198,리조트
A_01173,P_0198,씨오르리조트
A_01174,P_0198,콘도
A_01175,P_0198,숙소
A_01176,P_0198,"콘도,리조트"
A_01177,P_0198,호캉스
A_01178,P_0199,아노록
A_01179,P_0199,장소대여
A_01180,P_0200,독채펜션
A_01181,P_0200,단독펜션
A_01182,P_0200,펜션
A_01183,P_0200,숙소
A_01184,P_0200,아띠스테이
A_01185,P_0200,민박
A_01186,P_0201,호텔
A_01187,P_0201,특급호텔
A_01188,P_0201,호캉스
A_01189,P_0201,성급호텔
A_01190,P_0201,아리아호텔
A_01191,P_0201,숙소
A_01192,P_0202,알로하제주스테이
A_01193,P_0202,펜션
A_01194,P_0202,농어촌민박
A_01195,P_0202,숙소
A_01196,P_0202,민박
A_01197,P_0203,호텔
A_01198,P_0203,특급호텔
A_01199,P_0203,야크마을
A_01200,P_0203,성급호텔
A_01201,P_0203,호캉스
A_01202,P_0203,야크마을 제주
A_01203,P_0203,숙소
A_01204,P_0204,펜션
A_01205,P_0204,농어촌민박
A_01206,P_0204,숙소
A_01207,P_0204,에리두
A_01208,P_0204,민박
A_01209,P_0205,독채펜션
A_01210,P_0205,단독펜션
A_01211,P_0205,오르비에터
A_01212,P_0205,펜션
A_01213,P_0205,숙소
A_01214,P_0205,민박
A_01215,P_0206,오알
A_01216,P_0206,브런치
A_01217,P_0206,카페
A_01218,P_0206,아침식사
A_01219,P_0206,브런치카페
A_01220,P_0206,샌드위치
A_01221,P_0207,우수미회센타
A_01222,P_0207,우수미회센타 호텔더본점
A_01223,P_0207,한식
A_01224,P_0207,생선회
A_01225,P_0208,펜션
A_01226,P_0208,농어촌민박
A_01227,P_0208,숙소
A_01228,P_0208,위미온
A_01229,P_0208,민박
A_01230,P_0209,독채펜션
A_01231,P_0209,단독펜션
A_01232,P_0209,펜션
A_01233,P_0209,의귀소담
A_01234,P_0209,숙소
A_01235,P_0209,민박
A_01236,P_0210,독채펜션
A_01237,P_0210,단독펜션
A_01238,P_0210,자연속으로
A_01239,P_0210,펜션
A_01240,P_0210,숙소
A_01241,P_0210,민박
A_01242,P_0211,게하
A_01243,P_0211,자유로운사색가
A_01244,P_0211,게스트하우스
A_01245,P_0211,배낭여행
A_01246,P_0211,도미토리
A_01247,P_0211,숙소
A_01248,P_0212,게하
A_01249,P_0212,제주
A_01250,P_0212,게스트하우스
A_01251,P_0212,배낭여행
A_01252,P_0212,제주 아임오케이 프리다이빙
A_01253,P_0212,도미토리
A_01254,P_0212,숙소
A_01255,P_0213,독채펜션
A_01256,P_0213,단독펜션
A_01257,P_0213,민박
A_01258,P_0213,펜션
A_01259,P_0213,숙소
A_01260,P_0213,제주나인부띠끄
A_01261,P_0214,호텔
A_01262,P_0214,특급호텔
A_01263,P_0214,제주부영호텔&amp;리조트
A_01264,P_0214,성급호텔
A_01265,P_0214,호캉스
A_01266,P_0214,숙소
A_01267,P_0215,뷔페
A_01268,P_0215,무한리필
A_01269,P_0215,제주부영호텔&amp;리조트다이아몬드
A_01270,P_0215,샐러드바
A_01271,P_0215,한식뷔페
A_01272,P_0216,커피
A_01273,P_0216,원두커피
A_01274,P_0216,제주부영호텔엔리조트 루비
A_01275,P_0216,카페
A_01276,P_0216,디저트
A_01277,P_0216,제주부영호텔엔리조트
A_01278,P_0216,"카페,디저트"
A_01279,P_0216,카페추천
A_01280,P_0216,커피전문점
A_01281,P_0217,제주비
A_01282,P_0218,"캠핑,야영장"
A_01283,P_0218,제주신라호텔 글램핑 빌리지
A_01284,P_0218,캠핑장
A_01285,P_0218,캠핑
A_01286,P_0218,차박
A_01287,P_0218,글램핑
A_01288,P_0218,제주신라호텔
A_01289,P_0218,오토캠핑
A_01290,P_0218,야영장
A_01291,P_0219,독채펜션
A_01292,P_0219,단독펜션
A_01293,P_0219,민박
A_01294,P_0219,펜션
A_01295,P_0219,숙소
A_01296,P_0219,제주애견동반감성숙소
A_01297,P_0219,제주애견동반감성숙소 르페도라
A_01298,P_0220,제주이즈
A_01299,P_0221,펜션
A_01300,P_0221,농어촌민박
A_01301,P_0221,숙소
A_01302,P_0221,제주토끼
A_01303,P_0221,민박
A_01304,P_0222,중문
A_01305,P_0222,숙소
A_01306,P_0222,펜션
A_01307,P_0222,농어촌민박
A_01308,P_0222,중문 W오션 펜션
A_01309,P_0222,민박
A_01310,P_0223,독채펜션
A_01311,P_0223,단독펜션
A_01312,P_0223,중문그린힐통나무펜션
A_01313,P_0223,펜션
A_01314,P_0223,숙소
A_01315,P_0223,민박
A_01316,P_0224,중문양옥
A_01317,P_0224,독채펜션
A_01318,P_0224,단독펜션
A_01319,P_0224,펜션
A_01320,P_0224,숙소
A_01321,P_0224,민박
A_01322,P_0225,게하
A_01323,P_0225,중문파크빌
A_01324,P_0225,게스트하우스
A_01325,P_0225,배낭여행
A_01326,P_0225,도미토리
A_01327,P_0225,숙소
A_01328,P_0226,"콘도,리조트부속건물"
A_01329,P_0226,중문휴양훼밀리호텔식당
A_01330,P_0226,콘도
A_01331,P_0227,"캠핑,야영장"
A_01332,P_0227,캠핑장
A_01333,P_0227,캠핑
A_01334,P_0227,즐기멍캠핑장
A_01335,P_0227,차박
A_01336,P_0227,글램핑
A_01337,P_0227,오토캠핑
A_01338,P_0227,야영장
A_01339,P_0228,독채펜션
A_01340,P_0228,단독펜션
A_01341,P_0228,숙소
A_01342,P_0228,펜션
A_01343,P_0228,채움키즈풀빌라
A_01344,P_0228,민박
A_01345,P_0229,"야영,캠핑장"
A_01346,P_0229,야영
A_01347,P_0229,캠핑장
A_01348,P_0229,차박
A_01349,P_0229,글램핑
A_01350,P_0229,오토캠핑장
A_01351,P_0229,야영장
A_01352,P_0229,캠파제주
A_01353,P_0230,콘도미니엄
A_01354,P_0230,리조트
A_01355,P_0230,콘도
A_01356,P_0230,켄싱턴리조트 서귀포점
A_01357,P_0230,숙소
A_01358,P_0230,"콘도,리조트"
A_01359,P_0230,켄싱턴리조트
A_01360,P_0230,호캉스
A_01361,P_0231,콘도미니엄
A_01362,P_0231,리조트
A_01363,P_0231,콘도
A_01364,P_0231,숙소
A_01365,P_0231,"콘도,리조트"
A_01366,P_0231,켄싱턴리조트
A_01367,P_0231,켄싱턴리조트 제주중문
A_01368,P_0231,호캉스
A_01369,P_0232,켄싱턴리조트 제주중문 멤버스라운지
A_01370,P_0232,뷔페
A_01371,P_0232,무한리필
A_01372,P_0232,켄싱턴리조트
A_01373,P_0232,샐러드바
A_01374,P_0232,한식뷔페
A_01375,P_0233,테오집
A_01376,P_0233,독채펜션
A_01377,P_0233,단독펜션
A_01378,P_0233,펜션
A_01379,P_0233,숙소
A_01380,P_0233,민박
A_01381,P_0234,호텔
A_01382,P_0234,특급호텔
A_01383,P_0234,숙소
A_01384,P_0234,파르나스 호텔 제주
A_01385,P_0234,성급호텔
A_01386,P_0234,호캉스
A_01387,P_0234,파르나스
A_01388,P_0235,호텔
A_01389,P_0235,특급호텔
A_01390,P_0235,파밀리아호텔
A_01391,P_0235,성급호텔
A_01392,P_0235,호캉스
A_01393,P_0235,숙소
A_01394,P_0236,독채펜션
A_01395,P_0236,단독펜션
A_01396,P_0236,펜션연리
A_01397,P_0236,펜션
A_01398,P_0236,숙소
A_01399,P_0236,민박
A_01400,P_0237,독채펜션
A_01401,P_0237,단독펜션
A_01402,P_0237,펜션
A_01403,P_0237,숙소
A_01404,P_0237,포구덕돌
A_01405,P_0237,민박
A_01406,P_0238,생활형숙박시설
A_01407,P_0238,포트에비뉴
A_01408,P_0239,커피
A_01409,P_0239,원두커피
A_01410,P_0239,카페
A_01411,P_0239,프랑제리
A_01412,P_0239,베이커리
A_01413,P_0239,디저트
A_01414,P_0239,"카페,디저트"
A_01415,P_0239,카페추천
A_01416,P_0239,프랑제리 켄싱턴리조트 중문점
A_01417,P_0239,커피전문점
A_01418,P_0240,펜션
A_01419,P_0240,하귤스테이
A_01420,P_0240,농어촌민박
A_01421,P_0240,숙소
A_01422,P_0240,민박
A_01423,P_0241,독채펜션
A_01424,P_0241,하원가펜션
A_01425,P_0241,단독펜션
A_01426,P_0241,펜션
A_01427,P_0241,숙소
A_01428,P_0241,민박
A_01429,P_0242,하이랜드
A_01430,P_0242,독채펜션
A_01431,P_0242,단독펜션
A_01432,P_0242,펜션
A_01433,P_0242,숙소
A_01434,P_0242,민박
A_01435,P_0243,해라의성
A_01436,P_0243,독채펜션
A_01437,P_0243,단독펜션
A_01438,P_0243,펜션
A_01439,P_0243,숙소
A_01440,P_0243,민박
A_01441,P_0244,독채펜션
A_01442,P_0244,단독펜션
A_01443,P_0244,행복스케치펜션
A_01444,P_0244,펜션
A_01445,P_0244,숙소
A_01446,P_0244,민박
A_01447,P_0245,독채펜션
A_01448,P_0245,단독펜션
A_01449,P_0245,펜션
A_01450,P_0245,헤르멘하우스
A_01451,P_0245,숙소
A_01452,P_0245,민박
A_01453,P_0246,독채펜션
A_01454,P_0246,단독펜션
A_01455,P_0246,펜션
A_01456,P_0246,숙소
A_01457,P_0246,호근모루
A_01458,P_0246,민박
A_01459,P_0247,호텔
A_01460,P_0247,특급호텔
A_01461,P_0247,호텔 더본 제주
A_01462,P_0247,성급호텔
A_01463,P_0247,호캉스
A_01464,P_0247,숙소
A_01465,P_0248,호텔 화인 제주
A_01466,P_0248,호텔
A_01467,P_0248,특급호텔
A_01468,P_0248,성급호텔
A_01469,P_0248,호캉스
A_01470,P_0248,숙소
A_01471,P_0249,호텔브릿지
A_01472,P_0249,호텔
A_01473,P_0249,특급호텔
A_01474,P_0249,호캉스
A_01475,P_0249,성급호텔
A_01476,P_0249,호텔브릿지 서귀포
A_01477,P_0249,숙소
A_01478,P_0250,후스토리 게스트하우스
A_01479,P_0250,게하
A_01480,P_0250,후스토리
A_01481,P_0250,게스트하우스
A_01482,P_0250,배낭여행
A_01483,P_0250,도미토리
A_01484,P_0250,숙소
A_01485,P_0251,독채펜션
A_01486,P_0251,단독펜션
A_01487,P_0251,펜션
A_01488,P_0251,숙소
A_01489,P_0251,후하우스풀빌라
A_01490,P_0251,민박
A_01491,P_0252,커피
A_01492,P_0252,원두커피
A_01493,P_0252,사진카페
A_01494,P_0252,이색카페
A_01495,P_0252,카페
A_01496,P_0252,케이크
A_01497,P_0252,1225브라우니바
A_01498,P_0252,디저트
A_01499,P_0252,구움과자
A_01500,P_0252,컨셉카페
A_01501,P_0252,카페추천
A_01502,P_0252,후식
A_01503,P_0252,디저트카페
A_01504,P_0252,커피전문점
A_01505,P_0252,테마카페
A_01506,P_0253,감자탕
A_01507,P_0253,한식
A_01508,P_0253,24시뼈다귀탕
A_01509,P_0253,뼈해장국
A_01510,P_0253,24시뼈다귀탕 동홍점
A_01511,P_0253,묵은지감자탕
A_01512,P_0254,커피
A_01513,P_0254,원두커피
A_01514,P_0254,카페추천
A_01515,P_0254,카페
A_01516,P_0254,60빈스
A_01517,P_0254,커피전문점
A_01518,P_0255,88국밥
A_01519,P_0255,돼지국밥
A_01520,P_0255,한식
A_01521,P_0255,따로국밥
A_01522,P_0255,순대국
A_01523,P_0255,국밥
A_01524,P_0256,88버거 서귀포본점
A_01525,P_0256,88버거
A_01526,P_0257,닭요리
A_01527,P_0257,EQ치킨
A_01528,P_0257,치킨
A_01529,P_0257,프라이드
A_01530,P_0257,양념치킨
A_01531,P_0257,후라이드
A_01532,P_0257,닭
A_01533,P_0258,커피
A_01534,P_0258,사진카페
A_01535,P_0258,이색카페
A_01536,P_0258,케이크
A_01537,P_0258,컨셉카페
A_01538,P_0258,카페추천
A_01539,P_0258,후식
A_01540,P_0258,디저트카페
A_01541,P_0258,JW
A_01542,P_0258,커피전문점
A_01543,P_0258,테마카페
A_01544,P_0258,원두커피
A_01545,P_0258,카페
A_01546,P_0258,디저트
A_01547,P_0258,JW 메리어트 제주 댄싱두루미
A_01548,P_0258,구움과자
A_01549,P_0259,커피
A_01550,P_0259,원두커피
A_01551,P_0259,LLLF
A_01552,P_0259,카페추천
A_01553,P_0259,카페
A_01554,P_0259,커피전문점
A_01555,P_0260,커피
A_01556,P_0260,원두커피
A_01557,P_0260,카페추천
A_01558,P_0260,카페
A_01559,P_0260,To More Low 투모로우
A_01560,P_0260,커피전문점
A_01561,P_0260,To
A_01562,P_0261,중식
A_01563,P_0261,가름원
A_01564,P_0261,중국요리
A_01565,P_0262,닭볶음탕
A_01566,P_0262,치킨
A_01567,P_0262,한식
A_01568,P_0262,육류
A_01569,P_0262,보양식
A_01570,P_0262,닭
A_01571,P_0262,백숙
A_01572,P_0262,닭요리
A_01573,P_0262,"육류,고기"
A_01574,P_0262,닭갈비
A_01575,P_0262,가파도별미식당
A_01576,P_0262,삼계탕
A_01577,P_0262,고기
A_01578,P_0263,가파도해물짜장짬뽕
A_01579,P_0263,중식
A_01580,P_0263,중국요리
A_01581,P_0264,"육류,고기"
A_01582,P_0264,한식
A_01583,P_0264,육류
A_01584,P_0264,갈비에제왕
